"","parishcode","monthyear_date","site","cases","denominator","incidence_ppy","months_since_LLIN","months_since_irs","irs_site","housing","dist_road","dist_water","slope","elevation","night_lights","population_density","city_access","EVI_l0","EVI_l1","EVI_l2","EVI_l3","precip_l0","precip_l1","precip_l2","precip_l3","LST_day_l0","LST_day_l1","LST_day_l2","LST_day_l3","LST_night_l0","LST_night_l1","LST_night_l2","LST_night_l3"
"2942",1620406,"2019-03-01","lobule",94,1413.12372456702,0.798231591749419,21,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.176542571401616,0.199070838292197,0.2523291974751,0.326084636720056,70.5622842388143,21.9212484669204,20.1697681407944,57.5709749915671,40.5028347881401,38.9781445178299,36.1127961336296,30.8464805877044,21.3132692075749,21.10758754834,19.6495076305391,19.400835168578
"2943",1620406,"2020-06-01","lobule",156,1413.12372456702,1.32472476928627,36,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.450923257039251,0.348777799278043,0.329310342374463,0.242015864788234,127.01791144814,133.207396256779,110.470994889041,117.845849078204,27.5630024303813,33.1974558375666,32.8849450980744,40.4589859205121,19.2582895745771,19.1550696203654,19.8761505895147,21.309663583835
"2944",1620406,"2019-02-01","lobule",52,1413.12372456702,0.441574923095423,20,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.199070838292197,0.2523291974751,0.326084636720056,0.418087034048322,21.9212484669204,20.1697681407944,57.5709749915671,115.491424057207,38.9781445178299,36.1127961336296,30.8464805877044,29.3198658004005,21.10758754834,19.6495076305391,19.400835168578,18.8912777046063
"2945",1620406,"2020-11-01","lobule",120,1413.12372456702,1.01901905329713,41,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.498094307899516,0.545185763389917,0.516334808606654,0.469566167201388,121.654284337754,191.79959806664,208.039439464725,202.695761487727,26.9250626967448,26.1506766345206,27.5460057407169,27.5148072013535,19.3019055388746,18.9995935136422,18.8455971310863,18.2938298785641
"2946",1620406,"2019-09-01","lobule",104,1413.12372456702,0.883149846190847,27,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.493426883567379,0.4778050677926,0.491058777664658,0.449308283675381,169.75482502809,182.277753419728,131.689496957262,213.935417044715,27.6342410799009,27.4586021991415,27.4423409936786,27.7204608421425,18.7830512043663,18.3471016997346,18.9448297102345,19.2569114172759
"2947",1620406,"2020-10-01","lobule",129,1413.12372456702,1.09544548229442,40,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.545185763389917,0.516334808606654,0.469566167201388,0.444483173500504,191.79959806664,208.039439464725,202.695761487727,185.61239676133,26.1506766345206,27.5460057407169,27.5148072013535,27.4489165726699,18.9995935136422,18.8455971310863,18.2938298785641,18.954806028081
"2948",1620406,"2019-07-01","lobule",230,1413.12372456702,1.95311985215283,25,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.491058777664658,0.449308283675381,0.404110672641892,0.406026078168399,131.689496957262,213.935417044715,125.847637005275,134.37604562979,27.4423409936786,27.7204608421425,33.2559373384972,33.0110351086448,18.9448297102345,19.2569114172759,19.1849985739049,19.8967739167533
"2949",1620406,"2019-04-01","lobule",83,1413.12372456702,0.704821511863849,22,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.406026078168399,0.176542571401616,0.199070838292197,0.2523291974751,134.37604562979,70.5622842388143,21.9212484669204,20.1697681407944,33.0110351086448,40.5028347881401,38.9781445178299,36.1127961336296,19.8967739167533,21.3132692075749,21.10758754834,19.6495076305391
"2950",1620406,"2019-01-01","lobule",93,1413.12372456702,0.789739766305276,19,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.2523291974751,0.326084636720056,0.418087034048322,0.458032417779543,20.1697681407944,57.5709749915671,115.491424057207,185.400269108416,36.1127961336296,30.8464805877044,29.3198658004005,28.7865574501813,19.6495076305391,19.400835168578,18.8912777046063,19.4630693900888
"2951",1620406,"2019-06-01","lobule",142,1413.12372456702,1.20583921306827,24,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.449308283675381,0.404110672641892,0.406026078168399,0.176542571401616,213.935417044715,125.847637005275,134.37604562979,70.5622842388143,27.7204608421425,33.2559373384972,33.0110351086448,40.5028347881401,19.2569114172759,19.1849985739049,19.8967739167533,21.3132692075749
